Sm_t00005545-RA	tetracycline efflux transporter family protein	-				-	-
Sm_t00002605-RA	tetratricopeptide repeat protein	-				-	-
Sm_t00002891-RA	tetratricopeptide repeat protein	-				-	-
Sm_t00004077-RA	tetratricopeptide repeat protein	-				-	-
Sm_t00004674-RA	tetratricopeptide repeat protein	-				-	-
Sm_t00006133-RA	tetratricopeptide repeat protein	-				-	-
Sm_t00009978-RA	tetratricopeptide repeat protein	-				-	-
Sm_t00011607-RA	tetratricopeptide repeat protein	-		Half coverage region		-	-
Sm_t00014334-RA	thiol-disulfide oxidoreductase DCC family protein, chloroplastic	-				Plastid	-
Sm_t00017267-RA	thioredoxin domain-containing protein, chloroplastic	-				Plastid	-
Sm_t00015434-RA	threonine synthase	4.2.3.1				-	-
Sm_t00013232-RA	thymidylate kinase	2.7.4.9				-	-
Sm_t00012242-RA	timeless family protein	-				-	-
Sm_t00007339-RA	TLD domain-containing protein	-				-	-
Sm_t00004415-RA	TMEM203 superfamily protein	-		TMEM203 or TMEM185A?		-	-
Sm_t00000598-RA	TMEM65 domain-containing protein	-				-	-
Sm_t00011742-RA	transcription factor E2F	-				-	-
Sm_t00013963-RA	transcription factor, E2F/DP family	-				-	-
Sm_t00014891-RA	transcription factor, E2F/DP family	-				-	-
Sm_t00010034-RA	transformation/transcription domain-associated protein	-		CDS needs severe fixing		-	-
Sm_t00014468-RA	translocator protein, chloroplastic	-				Plastid	-
Sm_t00002811-RA	transmembrane amino acid transporter protein	-				-	-
Sm_t00013227-RA	transporter permease, ArsB/NhaD family	-				-	-
Sm_t00013090-RA	tricarboxylate carrier protein, mitochondrial	-		Triple-check?	No mito signal?	-	-
Sm_t00009203-RA	triose-phosphate transporter family protein, mitochondrial	-				-	Mito
Sm_t00009211-RA	triosephosphate isomerase	5.3.1.1				-	-
Sm_t00000168-RA	triosephosphate isomerase/glyceraldehyde-3-phosphate dehydrogenase, mitochondrial	1.2.1.12, 5.3.1.1 				-	Mito
Sm_t00010185-RA	tRNA pseudouridine synthase	5.4.99.-				-	-
Sm_t00006174-RA	trypsin-like serine protease	3.4.21.-		Model should be split	Other half - Crotonase/Enoyl-Coenzyme A (CoA) hydratase superfamily	-	-
Sm_t00007399-RA	trypsin-like serine protease	3.4.21.-				-	-
Sm_t00012494-RA	trypsin-like serine protease	3.4.21.-				-	-
Sm_t00020370-RA	trypsin-like serine protease	3.4.21.-		Half coverage		-	-
Sm_t00020374-RA	trypsin-like serine protease	3.4.21.-		Half coverage		-	-
Sm_t00020375-RA	trypsin-like serine protease	3.4.21.-		Half coverage		-	-
Sm_t00004131-RA	tryptophan synthase beta chain	4.2.1.20				-	-
Sm_t00013370-RA	tubulin beta chain	-				-	-
Sm_t00008713-RA	TVP38/TMEM64 family membrane protein	-				-	-
Sm_t00011558-RA	twinkle mtDNA helicase	3.6.4.12				-	-
Sm_t00005981-RA	U-box domain-containing protein	-				-	-
Sm_t00013176-RA	UAA transporter family protein	-		SLC35B...?		-	-
Sm_t00001183-RA	ubiquitin carboxyl-terminal hydrolase	3.4.19.12				-	-
Sm_t00005288-RA	ubiquitin carboxyl-terminal hydrolase	3.4.19.12				-	-
Sm_t00009789-RA	ubiquitin carboxyl-terminal hydrolase	3.4.19.12				-	-
Sm_t00016891-RA	UDP-glucose-pyrophosphorylase/phosphoglucomutase	2.7.7.9,5.4.2.2		This fusion seems to exist in other organisms, inc. PhaTr		-	-
Sm_t00005833-RA	UDP-glycosyltransferase-related protein	2.4.1.-				-	-
Sm_t00011008-RA	urea active transporter	-				-	-
Sm_t00005469-RA	urea carboxylase-associated family protein	-				-	-
Sm_t00016610-RA	V-type proton ATPase catalytic subunit A	7.1.2.2				-	-
Sm_t00000296-RA	V-type proton ATPase subunit a	-				-	-
Sm_t00008078-RA	V-type proton ATPase subunit B	-				-	-
Sm_t00016453-RA	V-type proton ATPase subunit C	-				-	-
Sm_t00017944-RA	V-type proton ATPase subunit D	-		Half coverage	d 2?	-	-
Sm_t00011233-RA	V-type proton ATPase subunit D	-		Half coverage	d 2?	-	-
Sm_t00000157-RA	V-type proton ATPase subunit H	-				-	-
Sm_t00012865-RA	vacuolar protein sorting-associated protein 13	-				-	-
Sm_t00006857-RA	vacuolar protein sorting-associated protein 33A	-				-	-
Sm_t00018155-RA	vacuolar transporter chaperone 4	-				-	-
Sm_t00005930-RA	WASH complex subunit 7	-				-	-
Sm_t00012574-RA	WD40 repeat domain-containing protein	-				-	-
Sm_t00012821-RA	WD40 repeat domain-containing protein	-				-	-
Sm_t00000115-RA	WD40 repeat domain-containing protein	-				-	-
Sm_t00004029-RA	WD40 repeat domain-containing protein	-				-	-
Sm_t00000918-RA	Wee1-like protein kinase	2.7.10.2				-	-
Sm_t00011425-RA	Wee1-like protein kinase	2.7.10.2				-	-
Sm_t00017249-RA	xanthine/uracil permease-related protein	-				-	-
Sm_t00003012-RA	XPG/RAD2 endonuclease family protein	3.1.-.-				-	-
Sm_t00005222-RA	YjbQ family protein	-		UPF0047 family protein		-	-
Sm_t00002664-RA	YqgE/AlgH family protein	-				-	-
Sm_t00003698-RA	YqgE/AlgH family protein	-				-	-
Sm_t00000564-RA	YqgE/AlgH family protein, chloroplastic	-				Plastid	-
Sm_t00005941-RA	zeaxanthin epoxidase, chloroplastic	1.14.15.21				Plastid	-
Sm_t00005989-RA	zf-MYND and TPR domain-containing protein	-				-	-
Sm_t00006836-RA	zf-MYND and TPR domain-containing protein	-				-	-
Sm_t00018878-RA	zf-MYND and TPR domain-containing protein	-				-	-
Sm_t00005196-RA	zinc-binding dehydrogenase	-		More specific? EC number?		-	-
Sm_t00004919-RA	zinc-binding dehydrogenase	-		More specific? EC number?		-	-
Sm_t00004923-RA	zinc-binding dehydrogenase	-		More specific? EC number?		-	-
Sm_t00014295-RA	zinc-binding dehydrogenase	-		More specific? EC number?		-	-
Sm_t00021694-RA	zinc-binding dehydrogenase	-		More specific? EC number?		-	-
Sm_t00005663-RA	zinc-dependent metalloprotease (family M12B)	3.4.24.-				-	-
Sm_t00006916-RA	zinc-dependent peptidase, M16 (insulinase) family	3.4.24.-		Mitochondrial presequence protease?		-	-
Sm_t00003016-RA	zinc-dependent peptidase, M16 (insulinase) family, partial	3.4.24.-		Models should be merged		-	-
